Signal Legend:

Key        Signal Name

0        = complex_coordinate_generator:inst8|clk
1        = complex_coordinate_generator:inst8|done
2        = complex_coordinate_generator:inst8|new_coordinate_clk
3        = complex_coordinate_generator:inst8|request_pin
4        = complex_coordinate_generator:inst8|reset
5        = complex_coordinate_generator:inst8|x[0..9]
6        = complex_coordinate_generator:inst8|y[0..9]
7        = complex_coordinate_generator:inst8|Cre[0..31]
8        = complex_coordinate_generator:inst8|Cim[0..31]
9        = iteration_counter:inst4|count[0..31]
10       = iteration_counter:inst4|done
11       = iteration_counter:inst4|has_escaped
12       = iteration_counter:inst4|reset
13       = iteration_counter:inst4|xout[0..9]
14       = iteration_counter:inst4|yout[0..9]
15       = iteration_counter:inst4|Cim[31..0]
16       = iteration_counter:inst4|Cre[31..0]
17       = busmux:mux1|sel
18       = xy_to_address:inst3|address[18..0]
19       = comparator_480:inst12|y
20       = comparator_480:inst12|x[9..0]
21       = complex_coordinate_generator:inst8|i[31..0]
22       = complex_coordinate_generator:inst8|just_reset[31..0]

Data Table:

Signals-> 0 1 2 3 4 5   6   7              8           9 10 11 12 13  14  15          16         17 18     19 20  21 22 

sample

151       1 0 0 0 0 4   0   8.97376066e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 12 0  
152       1 0 0 0 0 5   0   8.97376066e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
153       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
154       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
155       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
156       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
157       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
158       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
159       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
160       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
161       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
162       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
163       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
164       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
165       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
166       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
167       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
168       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
169       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
170       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
171       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
172       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
173       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
174       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 1 0  1  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
175       1 0 0 1 0 5   0   2.24344017e-38 -1.95124638 1 1  1  0  4   0   -1.95124638 1.14207458 0  4      1  480 13 0  
176       1 0 1 1 0 5   0   2.24344017e-38 -1.95124638 1 1  1  1  4   0   -1.95124638 1.14207458 0  4      1  480 0  0  
177       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 1  0  
178       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 2  0  
179       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 3  0  
180       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 4  0  
181       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 5  0  
182       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 6  0  
183       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 7  0  
184       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 8  0  
185       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 9  0  
186       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 10 0  
187       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 11 0  
188       1 0 0 0 0 5   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 12 0  
189       1 0 0 0 0 6   0   2.24344017e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
190       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
191       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
192       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
193       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
194       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
195       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
196       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
197       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
198       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
199       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
200       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
201       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
202       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
203       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
204       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
205       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
206       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
207       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
208       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
209       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
210       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
211       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 1 0  1  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
212       1 0 0 1 0 6   0   8.97376066e-38 -1.95124638 1 1  1  0  5   0   -1.95124638 1.14205933 0  5      1  480 13 0  
213       1 0 1 1 0 6   0   8.97376066e-38 -1.95124638 1 1  1  1  5   0   -1.95124638 1.14205933 0  5      1  480 0  0  
214       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  4   0   -1.95124638 1.14207458 0  4      1  480 1  0  
215       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 2  0  
216       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 3  0  
217       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 4  0  
218       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 5  0  
219       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 6  0  
220       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 7  0  
221       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 8  0  
222       1 0 0 0 0 6   0   8.97376066e-38 -1.95124638 0 0  0  0  6   0   -1.95124638 1.14207458 0  6      1  480 9  0  
223       1 0 0 0 0 6   0   2.23282157e-23 -1.95124638 0 0  0  0  6   0   -1.95124638 1.12437725 0  6      1  480 10 0  
